LocalTime,TradingDay,InstrumentID,ExchangeID,LastPrice,Volume,Turnover,UpperLimitPrice,LowerLimitPrice,UpdateTime,UpdateMillisec,ActionDay
1640091663365392787,20211222,y2212,DCE,8066.0,0,0.0,8564.0,7444.0,21:01:02,805,20211222
1640091663367644240,20211222,y2211,DCE,8096.0,74,5956580.0,8586.0,7466.0,21:01:02,691,20211222
1640091663367781110,20211222,y2209,DCE,8172.0,41,3347000.0,8672.0,7540.0,21:01:02,942,20211222
1640091663367934585,20211222,y2208,DCE,8246.0,119,9737960.0,8736.0,7596.0,21:01:02,957,20211222
1640091663367972033,20211222,y2207,DCE,8306.0,58,4813020.0,8796.0,7648.0,21:01:02,957,20211222
1640091663368384887,20211222,y2205,DCE,8410.0,10608,891002140.0,8890.0,7730.0,21:01:03,151,20211222
1640091663368519095,20211222,y2203,DCE,8616.0,85,7317540.0,9084.0,7896.0,21:01:03,72,20211222
1640091663370715645,20211222,y2201,DCE,8896.0,856,76076820.0,9410.0,8182.0,21:01:03,72,20211222
1640091663378163724,20211222,v2212,DCE,8231.0,0,0.0,8806.0,7654.0,21:01:02,760,20211222
1640091663378252358,20211222,v2208,DCE,8182.0,800,32728000.0,8748.0,7604.0,21:01:02,803,20211222
1640091663378374499,20211222,v2207,DCE,8443.0,0,0.0,8950.0,7780.0,21:01:02,760,20211222
1640091663378511789,20211222,v2204,DCE,8437.0,118,5000845.0,9078.0,7892.0,21:01:02,944,20211222
1640091663378661640,20211222,v2201,DCE,8477.0,490,20825135.0,9111.0,7919.0,21:01:03,89,20211222
1640091663378751787,20211222,v2202,DCE,8440.0,5457,231365340.0,9084.0,7896.0,21:01:02,954,20211222
1640091663380423383,20211222,v2205,DCE,8398.0,22272,937970570.0,9040.0,7858.0,21:01:03,145,20211222
1640091663431910114,20211222,lu2202,INE,3411.0,71,2430240.0,3679.0,3134.0,21:01:03,0,20211221
1640091663432006070,20211222,lu2203,INE,3375.0,1400,47364140.0,3626.0,3089.0,21:01:03,0,20211221
1640091663432181193,20211222,lu2204,INE,3344.0,113,3785600.0,3594.0,3061.0,21:01:03,0,20211221
1640091663432258562,20211222,lu2206,INE,3280.0,0,0.0,3542.0,3017.0,21:01:03,0,20211221
1640091663432838384,20211222,sc2202,INE,455.59999999999997,1439,656001500.0,482.6,411.1,21:01:03,0,20211221
1640091663433012498,20211222,sc2203,INE,453.8,135,61291900.0,482.0,410.5,21:01:03,0,20211221
1640091663433505651,20211222,sc2204,INE,451.9,18,8139100.0,479.5,408.4,21:01:03,0,20211221
1640091663433568985,20211222,sc2205,INE,451.3,1,451300.0,481.4,410.1,21:01:03,0,20211221
1640091663433600005,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:03,0,20211221
1640091663433667405,20211222,sc2209,INE,448.2,0,0.0,483.5,411.8,21:01:03,0,20211221
1640091663434006371,20211222,ag2201,SHFE,4796.0,263,18920175.0,5185.0,4242.0,21:01:03,0,20211221
1640091663434115700,20211222,ag2202,SHFE,4808.0,798,57538095.0,5192.0,4248.0,21:01:03,0,20211221
1640091663434267176,20211222,ag2203,SHFE,4820.0,604,43659300.0,5205.0,4258.0,21:01:03,0,20211221
1640091663434386651,20211222,ag2204,SHFE,4835.0,168,12177960.0,5222.0,4273.0,21:01:03,0,20211221
1640091663434550270,20211222,ag2205,SHFE,4847.0,733,53269065.0,5234.0,4283.0,21:01:03,0,20211221
1640091663434739860,20211222,ag2206,SHFE,4861.0,22670,1652888535.0,5250.0,4295.0,21:01:03,0,20211221
1640091663434856636,20211222,ag2208,SHFE,4869.0,1,73035.0,5275.0,4316.0,21:01:03,0,20211221
1640091663435004205,20211222,ag2209,SHFE,4873.0,10,730350.0,5270.0,4311.0,21:01:03,0,20211221
1640091663435129437,20211222,ag2210,SHFE,4901.0,2,146670.0,5300.0,4337.0,21:01:03,0,20211221
1640091663435178215,20211222,ag2211,SHFE,4915.0,2,147210.0,5281.0,4320.0,21:01:03,0,20211221
1640091663435251478,20211222,ag2212,SHFE,4919.0,5,368850.0,5331.0,4362.0,21:01:03,0,20211221
1640091663437702705,20211222,au2202,SHFE,371.58,2063,766260000.0,392.84,348.38,21:01:03,0,20211221
1640091663438013139,20211222,au2204,SHFE,372.6,195,72625000.0,394.02,349.4,21:01:03,0,20211221
1640091663438141220,20211222,au2206,SHFE,373.44,407,151932780.0,394.86,350.16,21:01:03,0,20211221
1640091663438237900,20211222,au2212,SHFE,374.3,0,0.0,397.44,352.46,21:01:03,0,20211221
1640091663655011895,20211221,MA201,CZCE,2644.0,2521,6657961.0,2902.0,2422.0,21:01:03,0,20211221
1640091663655170636,20211221,MA202,CZCE,2598.0,3025,7834750.0,2857.0,2385.0,21:01:03,0,20211221
1640091663655388343,20211221,MA203,CZCE,2587.0,2485,6416270.0,2846.0,2376.0,21:01:03,0,20211221
1640091663655406619,20211221,MA204,CZCE,2579.0,46,118358.0,2837.0,2367.0,21:01:03,0,20211221
1640091663655479583,20211221,MA205,CZCE,2562.0,38170,97677030.0,2823.0,2355.0,21:01:03,0,20211221
1640091663668039001,20211221,MA206,CZCE,2562.0,0,0.0,2761.0,2399.0,21:01:03,0,20211221
1640091663668172092,20211221,MA207,CZCE,2567.0,3,7704.0,2758.0,2396.0,21:01:03,0,20211221
1640091663668387608,20211221,MA209,CZCE,2544.0,125,317500.0,2736.0,2378.0,21:01:03,0,20211221
1640091663668498493,20211221,MA210,CZCE,2546.0,0,0.0,2746.0,2386.0,21:01:03,0,20211221
1640091663694837556,20211221,TA202,CZCE,4636.0,6750,31131000.0,4828.0,4280.0,21:01:03,0,20211221
1640091663695020371,20211221,TA203,CZCE,4648.0,5931,27496116.0,4836.0,4288.0,21:01:03,0,20211221
1640091663703024381,20211221,TA205,CZCE,4692.0,37593,176085612.0,4884.0,4328.0,21:01:03,0,20211221
1640091663703266135,20211221,TA207,CZCE,4720.0,6,28320.0,4902.0,4346.0,21:01:03,0,20211221
1640091663866944677,20211222,y2212,DCE,8066.0,0,0.0,8564.0,7444.0,21:01:03,261,20211222
1640091663867051844,20211222,y2211,DCE,8096.0,74,5956580.0,8586.0,7466.0,21:01:03,472,20211222
1640091663867118050,20211222,y2209,DCE,8172.0,41,3347000.0,8672.0,7540.0,21:01:03,472,20211222
1640091663867790827,20211222,y2208,DCE,8246.0,119,9737960.0,8736.0,7596.0,21:01:03,472,20211222
1640091663867918826,20211222,y2207,DCE,8306.0,62,5145260.0,8796.0,7648.0,21:01:03,472,20211222
1640091663868119384,20211222,y2205,DCE,8414.0,10677,896807420.0,8890.0,7730.0,21:01:03,640,20211222
1640091663868325814,20211222,y2203,DCE,8624.0,86,7403780.0,9084.0,7896.0,21:01:03,621,20211222
1640091663869751648,20211222,y2201,DCE,8898.0,860,76432740.0,9410.0,8182.0,21:01:03,621,20211222
1640091663881205364,20211222,v2212,DCE,8231.0,0,0.0,8806.0,7654.0,21:01:03,260,20211222
1640091663881214055,20211222,v2208,DCE,8182.0,800,32728000.0,8748.0,7604.0,21:01:03,277,20211222
1640091663881393210,20211222,v2201,DCE,8475.0,491,20867510.0,9111.0,7919.0,21:01:03,643,20211222
1640091663881546114,20211222,v2202,DCE,8440.0,5457,231365340.0,9084.0,7896.0,21:01:03,368,20211222
1640091663881834098,20211222,v2205,DCE,8396.0,22415,943974465.0,9040.0,7858.0,21:01:03,655,20211222
1640091663936168284,20211222,lu2202,INE,3411.0,71,2430240.0,3679.0,3134.0,21:01:03,500,20211221
1640091663936280711,20211222,lu2203,INE,3375.0,1423,48140390.0,3626.0,3089.0,21:01:03,500,20211221
1640091663936408522,20211222,lu2204,INE,3344.0,122,4086590.0,3594.0,3061.0,21:01:03,500,20211221
1640091663936547175,20211222,lu2206,INE,3280.0,0,0.0,3542.0,3017.0,21:01:03,500,20211221
1640091663936790870,20211222,sc2202,INE,455.59999999999997,1454,662835500.0,482.6,411.1,21:01:03,500,20211221
1640091663936917852,20211222,sc2203,INE,453.7,136,61745600.0,482.0,410.5,21:01:03,500,20211221
1640091663937091253,20211222,sc2204,INE,452.0,19,8591100.0,479.5,408.4,21:01:03,500,20211221
1640091663937217903,20211222,sc2205,INE,451.3,1,451300.0,481.4,410.1,21:01:03,500,20211221
1640091663937475578,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:03,500,20211221
1640091663937665590,20211222,sc2209,INE,448.2,0,0.0,483.5,411.8,21:01:03,500,20211221
1640091663937752497,20211222,ag2201,SHFE,4797.0,266,19136040.0,5185.0,4242.0,21:01:03,500,20211221
1640091663937871218,20211222,ag2202,SHFE,4807.0,809,58331280.0,5192.0,4248.0,21:01:03,500,20211221
1640091663937938230,20211222,ag2203,SHFE,4819.0,618,44671380.0,5205.0,4258.0,21:01:03,500,20211221
1640091663938052348,20211222,ag2204,SHFE,4834.0,178,12903105.0,5222.0,4273.0,21:01:03,500,20211221
1640091663938166500,20211222,ag2205,SHFE,4846.0,737,53559825.0,5234.0,4283.0,21:01:03,500,20211221
1640091663938340900,20211222,ag2206,SHFE,4860.0,22869,1667399880.0,5250.0,4295.0,21:01:03,500,20211221
1640091663938531914,20211222,ag2207,SHFE,4873.0,2,145980.0,5269.0,4311.0,21:01:03,500,20211221
1640091663938606882,20211222,ag2209,SHFE,4873.0,10,730350.0,5270.0,4311.0,21:01:03,500,20211221
1640091663938658507,20211222,ag2210,SHFE,4901.0,2,146670.0,5300.0,4337.0,21:01:03,500,20211221
1640091663941092598,20211222,au2202,SHFE,371.56,2077,771462040.0,392.84,348.38,21:01:03,500,20211221
1640091663942010111,20211222,au2204,SHFE,372.58000000000004,196,72997580.0,394.02,349.4,21:01:03,500,20211221
1640091663942547124,20211222,au2206,SHFE,373.44,407,151932780.0,394.86,350.16,21:01:03,500,20211221
1640091663943280326,20211222,au2212,SHFE,374.3,0,0.0,397.44,352.46,21:01:03,500,20211221
1640091664155413382,20211221,MA201,CZCE,2644.0,2521,6657961.0,2902.0,2422.0,21:01:03,0,20211221
1640091664155540034,20211221,MA202,CZCE,2598.0,3025,7834750.0,2857.0,2385.0,21:01:04,0,20211221
1640091664155732859,20211221,MA204,CZCE,2579.0,46,118358.0,2837.0,2367.0,21:01:04,0,20211221
1640091664155883742,20211221,MA205,CZCE,2561.0,38235,97843365.0,2823.0,2355.0,21:01:04,0,20211221
1640091664156197369,20211221,MA209,CZCE,2544.0,125,317500.0,2736.0,2378.0,21:01:03,0,20211221
1640091664156265347,20211221,MA210,CZCE,2546.0,0,0.0,2746.0,2386.0,21:01:03,0,20211221
1640091664194848510,20211221,TA201,CZCE,4636.0,7493,34692590.0,4878.0,4238.0,21:01:04,0,20211221
1640091664194857121,20211221,TA202,CZCE,4636.0,6750,31131000.0,4828.0,4280.0,21:01:04,0,20211221
1640091664194898873,20211221,TA203,CZCE,4646.0,5949,27579564.0,4836.0,4288.0,21:01:04,0,20211221
1640091664195447050,20211221,TA205,CZCE,4690.0,37611,176169924.0,4884.0,4328.0,21:01:04,0,20211221
1640091664195499492,20211221,TA207,CZCE,4720.0,6,28320.0,4902.0,4346.0,21:01:04,0,20211221
1640091664195566715,20211221,TA209,CZCE,4740.0,451,2135936.0,4944.0,4384.0,21:01:04,0,20211221
1640091664195598886,20211221,TA210,CZCE,4774.0,0,0.0,5024.0,4452.0,21:01:04,0,20211221
1640091664202691709,20211221,TA211,CZCE,4792.0,0,0.0,5070.0,4494.0,21:01:04,0,20211221
1640091664365557188,20211222,y2212,DCE,8066.0,0,0.0,8564.0,7444.0,21:01:03,762,20211222
1640091664365719171,20211222,y2209,DCE,8172.0,41,3347000.0,8672.0,7540.0,21:01:03,958,20211222
1640091664368476066,20211222,y2208,DCE,8246.0,119,9737960.0,8736.0,7596.0,21:01:03,975,20211222
1640091664368711035,20211222,y2207,DCE,8308.0,71,5892820.0,8796.0,7648.0,21:01:03,975,20211222
1640091664368914578,20211222,y2205,DCE,8414.0,10918,917084060.0,8890.0,7730.0,21:01:04,157,20211222
1640091664369094343,20211222,y2201,DCE,8898.0,864,76788660.0,9410.0,8182.0,21:01:04,133,20211222
1640091664377539208,20211222,v2206,DCE,8359.0,34,1425600.0,8994.0,7818.0,21:01:03,974,20211222
1640091664377748611,20211222,v2212,DCE,8231.0,0,0.0,8806.0,7654.0,21:01:03,773,20211222
1640091664377965579,20211222,v2208,DCE,8182.0,800,32728000.0,8748.0,7604.0,21:01:03,816,20211222
1640091664378698536,20211222,v2207,DCE,8443.0,0,0.0,8950.0,7780.0,21:01:03,819,20211222
1640091664378701771,20211222,v2201,DCE,8475.0,493,20952260.0,9111.0,7919.0,21:01:03,976,20211222
1640091664378703990,20211222,v2202,DCE,8437.0,5458,231407525.0,9084.0,7896.0,21:01:03,954,20211222
1640091664378705500,20211222,v2203,DCE,8444.0,5293,224473245.0,9078.0,7892.0,21:01:03,974,20211222
1640091664380219362,20211222,v2205,DCE,8396.0,22555,949851350.0,9040.0,7858.0,21:01:04,143,20211222
1640091664427954055,20211222,lu2203,INE,3375.0,1429,48342890.0,3626.0,3089.0,21:01:04,0,20211221
1640091664428118161,20211222,lu2206,INE,3280.0,0,0.0,3542.0,3017.0,21:01:04,0,20211221
1640091664429173088,20211222,sc2202,INE,455.59999999999997,1490,679237100.0,482.6,411.1,21:01:04,0,20211221
1640091664429316013,20211222,sc2203,INE,453.7,136,61745600.0,482.0,410.5,21:01:04,0,20211221
1640091664429461547,20211222,sc2204,INE,452.0,19,8591100.0,479.5,408.4,21:01:04,0,20211221
1640091664429571548,20211222,sc2205,INE,451.3,2,902600.0,481.4,410.1,21:01:04,0,20211221
1640091664429650594,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:04,0,20211221
1640091664429811418,20211222,sc2210,INE,450.1,0,0.0,481.3,410.0,21:01:04,0,20211221
1640091664429884300,20211222,ag2201,SHFE,4797.0,266,19136040.0,5185.0,4242.0,21:01:04,0,20211221
1640091664430074952,20211222,ag2202,SHFE,4808.0,810,58403400.0,5192.0,4248.0,21:01:04,0,20211221
1640091664430260564,20211222,ag2203,SHFE,4819.0,618,44671380.0,5205.0,4258.0,21:01:04,0,20211221
1640091664430351677,20211222,ag2204,SHFE,4834.0,179,12975615.0,5222.0,4273.0,21:01:04,0,20211221
1640091664430413487,20211222,ag2205,SHFE,4846.0,737,53559825.0,5234.0,4283.0,21:01:04,0,20211221
1640091664430681362,20211222,ag2206,SHFE,4861.0,22967,1674545475.0,5250.0,4295.0,21:01:04,0,20211221
1640091664430998470,20211222,ag2207,SHFE,4873.0,2,145980.0,5269.0,4311.0,21:01:04,0,20211221
1640091664431195049,20211222,ag2209,SHFE,4873.0,10,730350.0,5270.0,4311.0,21:01:04,0,20211221
1640091664431369579,20211222,ag2211,SHFE,4915.0,2,147210.0,5281.0,4320.0,21:01:04,0,20211221
1640091664434228265,20211222,au2202,SHFE,371.56,2084,774063000.0,392.84,348.38,21:01:04,0,20211221
1640091664435065913,20211222,au2203,SHFE,370.56,0,0.0,393.12,348.62,21:01:04,0,20211221
1640091664435149667,20211222,au2204,SHFE,372.58000000000004,196,72997580.0,394.02,349.4,21:01:04,0,20211221
1640091664435456427,20211222,au2206,SHFE,373.38,414,154546620.0,394.86,350.16,21:01:04,0,20211221
1640091664435805140,20211222,au2212,SHFE,374.3,0,0.0,397.44,352.46,21:01:04,0,20211221
1640091664668767720,20211221,MA201,CZCE,2643.0,2523,6663243.0,2902.0,2422.0,21:01:04,0,20211221
1640091664669080602,20211221,MA202,CZCE,2598.0,3025,7834750.0,2857.0,2385.0,21:01:04,0,20211221
1640091664669282865,20211221,MA203,CZCE,2587.0,2487,6421434.0,2846.0,2376.0,21:01:04,0,20211221
1640091664669402598,20211221,MA204,CZCE,2579.0,46,118358.0,2837.0,2367.0,21:01:04,0,20211221
1640091664669602248,20211221,MA205,CZCE,2561.0,38297,98002023.0,2823.0,2355.0,21:01:04,0,20211221
1640091664669749270,20211221,MA209,CZCE,2544.0,125,317500.0,2736.0,2378.0,21:01:04,0,20211221
1640091664707771751,20211221,TA201,CZCE,4636.0,7496,34706480.0,4878.0,4238.0,21:01:04,0,20211221
1640091664707882066,20211221,TA202,CZCE,4634.0,6754,31149448.0,4828.0,4280.0,21:01:04,0,20211221
1640091664707993196,20211221,TA203,CZCE,4646.0,5949,27579564.0,4836.0,4288.0,21:01:04,0,20211221
1640091664708117178,20211221,TA204,CZCE,4668.0,32,149376.0,4870.0,4318.0,21:01:04,0,20211221
1640091664708356511,20211221,TA205,CZCE,4692.0,37860,177336240.0,4884.0,4328.0,21:01:04,0,20211221
1640091664708617072,20211221,TA206,CZCE,4676.0,0,0.0,4906.0,4350.0,21:01:04,0,20211221
1640091664708775737,20211221,TA207,CZCE,4720.0,6,28320.0,4902.0,4346.0,21:01:04,0,20211221
1640091664708857271,20211221,TA208,CZCE,4734.0,1,4734.0,4952.0,4388.0,21:01:04,0,20211221
1640091664717032252,20211221,TA209,CZCE,4740.0,451,2135936.0,4944.0,4384.0,21:01:04,0,20211221
1640091664717180417,20211221,TA212,CZCE,4794.0,0,0.0,5082.0,4506.0,21:01:04,0,20211221
1640091664865600836,20211222,y2212,DCE,8066.0,0,0.0,8564.0,7444.0,21:01:04,276,20211222
1640091664866643593,20211222,y2211,DCE,8096.0,74,5956580.0,8586.0,7466.0,21:01:04,454,20211222
1640091664867743096,20211222,y2209,DCE,8174.0,43,3510480.0,8672.0,7540.0,21:01:04,454,20211222
1640091664867814774,20211222,y2208,DCE,8246.0,119,9737960.0,8736.0,7596.0,21:01:04,480,20211222
1640091664868034110,20211222,y2207,DCE,8310.0,73,6059020.0,8796.0,7648.0,21:01:04,473,20211222
1640091664871102835,20211222,y2205,DCE,8412.0,11111,933318340.0,8890.0,7730.0,21:01:04,647,20211222
1640091664871337795,20211222,y2201,DCE,8896.0,883,78478900.0,9410.0,8182.0,21:01:04,515,20211222
1640091664883202890,20211222,v2206,DCE,8359.0,34,1425600.0,8994.0,7818.0,21:01:04,658,20211222
1640091664887633409,20211222,v2212,DCE,8231.0,0,0.0,8806.0,7654.0,21:01:04,270,20211222
1640091664887746011,20211222,v2207,DCE,8443.0,0,0.0,8950.0,7780.0,21:01:04,270,20211222
1640091664887808816,20211222,v2204,DCE,8437.0,118,5000845.0,9078.0,7892.0,21:01:04,650,20211222
1640091664887934973,20211222,v2201,DCE,8475.0,493,20952260.0,9111.0,7919.0,21:01:04,654,20211222
1640091664888100058,20211222,v2202,DCE,8435.0,5462,231576245.0,9084.0,7896.0,21:01:04,653,20211222
1640091664888295521,20211222,v2205,DCE,8394.0,22797,960008290.0,9040.0,7858.0,21:01:04,652,20211222
1640091664931389137,20211222,lu2202,INE,3411.0,71,2430240.0,3679.0,3134.0,21:01:04,500,20211221
1640091664931493060,20211222,lu2203,INE,3375.0,1443,48815310.0,3626.0,3089.0,21:01:04,500,20211221
1640091664931609044,20211222,lu2204,INE,3344.0,122,4086590.0,3594.0,3061.0,21:01:04,500,20211221
1640091664931712843,20211222,lu2206,INE,3280.0,0,0.0,3542.0,3017.0,21:01:04,500,20211221
1640091664932103567,20211222,sc2202,INE,455.59999999999997,1492,680148300.0,482.6,411.1,21:01:04,500,20211221
1640091664932633186,20211222,sc2203,INE,453.7,136,61745600.0,482.0,410.5,21:01:04,500,20211221
1640091664932751642,20211222,sc2204,INE,452.0,19,8591100.0,479.5,408.4,21:01:04,500,20211221
1640091664932821128,20211222,sc2205,INE,451.3,2,902600.0,481.4,410.1,21:01:04,500,20211221
1640091664932919409,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:04,500,20211221
1640091664932985384,20211222,sc2210,INE,450.1,0,0.0,481.3,410.0,21:01:04,500,20211221
1640091664933112780,20211222,ag2201,SHFE,4797.0,266,19136040.0,5185.0,4242.0,21:01:04,500,20211221
1640091664933233952,20211222,ag2202,SHFE,4807.0,813,58619715.0,5192.0,4248.0,21:01:04,500,20211221
1640091664933399098,20211222,ag2203,SHFE,4819.0,622,44960565.0,5205.0,4258.0,21:01:04,500,20211221
1640091664933477613,20211222,ag2204,SHFE,4834.0,179,12975615.0,5222.0,4273.0,21:01:04,500,20211221
1640091664933616058,20211222,ag2205,SHFE,4846.0,739,53705205.0,5234.0,4283.0,21:01:04,500,20211221
1640091664933847469,20211222,ag2206,SHFE,4861.0,23003,1677170415.0,5250.0,4295.0,21:01:04,500,20211221
1640091664933976920,20211222,ag2207,SHFE,4873.0,2,145980.0,5269.0,4311.0,21:01:04,500,20211221
1640091664934099466,20211222,ag2208,SHFE,4869.0,1,73035.0,5275.0,4316.0,21:01:04,500,20211221
1640091664934283717,20211222,ag2209,SHFE,4873.0,10,730350.0,5270.0,4311.0,21:01:04,500,20211221
1640091664936649524,20211222,au2202,SHFE,371.56,2138,794126000.0,392.84,348.38,21:01:04,500,20211221
1640091664936956456,20211222,au2203,SHFE,370.56,0,0.0,393.12,348.62,21:01:04,500,20211221
1640091664937318397,20211222,au2204,SHFE,372.52000000000004,204,75977800.0,394.02,349.4,21:01:04,500,20211221
1640091664937442345,20211222,au2206,SHFE,373.35999999999996,420,156786840.0,394.86,350.16,21:01:04,500,20211221
1640091664937492409,20211222,au2212,SHFE,374.3,0,0.0,397.44,352.46,21:01:04,500,20211221
1640091665158747607,20211221,MA201,CZCE,2643.0,2526,6671166.0,2902.0,2422.0,21:01:05,0,20211221
1640091665158981952,20211221,MA202,CZCE,2598.0,3025,7834750.0,2857.0,2385.0,21:01:05,0,20211221
1640091665159202330,20211221,MA203,CZCE,2587.0,2489,6426598.0,2846.0,2376.0,21:01:05,0,20211221
1640091665159339639,20211221,MA204,CZCE,2579.0,46,118358.0,2837.0,2367.0,21:01:05,0,20211221
1640091665159580544,20211221,MA205,CZCE,2562.0,38440,98367960.0,2823.0,2355.0,21:01:05,0,20211221
1640091665170238454,20211221,MA206,CZCE,2562.0,0,0.0,2761.0,2399.0,21:01:05,0,20211221
1640091665170407107,20211221,MA207,CZCE,2567.0,3,7704.0,2758.0,2396.0,21:01:05,0,20211221
1640091665170558895,20211221,MA209,CZCE,2543.0,127,322580.0,2736.0,2378.0,21:01:05,0,20211221
1640091665170738977,20211221,MA210,CZCE,2546.0,0,0.0,2746.0,2386.0,21:01:05,0,20211221
1640091665170862186,20211221,MA211,CZCE,2549.0,0,0.0,2747.0,2387.0,21:01:05,0,20211221
1640091665204740305,20211221,TA201,CZCE,4634.0,7497,34711110.0,4878.0,4238.0,21:01:05,0,20211221
1640091665204912437,20211221,TA202,CZCE,4634.0,6754,31149448.0,4828.0,4280.0,21:01:05,0,20211221
1640091665205136193,20211221,TA203,CZCE,4646.0,5949,27579564.0,4836.0,4288.0,21:01:05,0,20211221
1640091665205342675,20211221,TA204,CZCE,4668.0,32,149376.0,4870.0,4318.0,21:01:05,0,20211221
1640091665205538354,20211221,TA205,CZCE,4690.0,38010,178038840.0,4884.0,4328.0,21:01:05,0,20211221
1640091665205733741,20211221,TA206,CZCE,4676.0,0,0.0,4906.0,4350.0,21:01:04,0,20211221
1640091665205887143,20211221,TA207,CZCE,4720.0,6,28320.0,4902.0,4346.0,21:01:05,0,20211221
1640091665205963001,20211221,TA208,CZCE,4734.0,1,4734.0,4952.0,4388.0,21:01:04,0,20211221
1640091665206071731,20211221,TA209,CZCE,4740.0,451,2135936.0,4944.0,4384.0,21:01:05,0,20211221
1640091665206184537,20211221,TA210,CZCE,4774.0,0,0.0,5024.0,4452.0,21:01:04,0,20211221
1640091665217188280,20211221,TA211,CZCE,4792.0,0,0.0,5070.0,4494.0,21:01:04,0,20211221
1640091665217393642,20211221,TA212,CZCE,4794.0,0,0.0,5082.0,4506.0,21:01:05,0,20211221
1640091665365874975,20211222,y2212,DCE,8066.0,0,0.0,8564.0,7444.0,21:01:04,854,20211222
1640091665367541654,20211222,y2211,DCE,8096.0,74,5956580.0,8586.0,7466.0,21:01:04,948,20211222
1640091665367617410,20211222,y2209,DCE,8174.0,43,3510480.0,8672.0,7540.0,21:01:04,758,20211222
1640091665367754088,20211222,y2208,DCE,8246.0,119,9737960.0,8736.0,7596.0,21:01:04,965,20211222
1640091665367807655,20211222,y2207,DCE,8310.0,73,6059020.0,8796.0,7648.0,21:01:04,951,20211222
1640091665367983344,20211222,y2205,DCE,8412.0,11224,942823800.0,8890.0,7730.0,21:01:05,149,20211222
1640091665368128867,20211222,y2203,DCE,8624.0,86,7403780.0,9084.0,7896.0,21:01:05,146,20211222
1640091665368714677,20211222,y2201,DCE,8896.0,888,78923680.0,9410.0,8182.0,21:01:05,146,20211222
1640091665377234904,20211222,v2206,DCE,8359.0,34,1425600.0,8994.0,7818.0,21:01:05,128,20211222
1640091665379069030,20211222,v2212,DCE,8231.0,0,0.0,8806.0,7654.0,21:01:04,783,20211222
1640091665379172157,20211222,v2211,DCE,8181.0,0,0.0,8753.0,7609.0,21:01:04,929,20211222
1640091665379253558,20211222,v2207,DCE,8443.0,0,0.0,8950.0,7780.0,21:01:04,861,20211222
1640091665379347145,20211222,v2204,DCE,8437.0,118,5000845.0,9078.0,7892.0,21:01:04,979,20211222
1640091665379555358,20211222,v2201,DCE,8473.0,500,21248725.0,9111.0,7919.0,21:01:05,106,20211222
1640091665379663257,20211222,v2202,DCE,8434.0,5465,231702785.0,9084.0,7896.0,21:01:05,106,20211222
1640091665379849196,20211222,v2203,DCE,8444.0,5293,224473245.0,9078.0,7892.0,21:01:04,947,20211222
1640091665383872164,20211222,v2205,DCE,8392.0,23151,974862865.0,9040.0,7858.0,21:01:05,157,20211222
1640091665444862768,20211222,lu2202,INE,3411.0,71,2430240.0,3679.0,3134.0,21:01:05,0,20211221
1640091665445036304,20211222,lu2203,INE,3375.0,1456,49254060.0,3626.0,3089.0,21:01:05,0,20211221
1640091665445181901,20211222,lu2204,INE,3346.0,135,4521570.0,3594.0,3061.0,21:01:05,0,20211221
1640091665445265821,20211222,lu2205,INE,3344.0,1,33440.0,3574.0,3045.0,21:01:05,0,20211221
1640091665445394638,20211222,lu2206,INE,3280.0,0,0.0,3542.0,3017.0,21:01:05,0,20211221
1640091665445484537,20211222,lu2212,INE,3296.0,0,0.0,3823.0,2768.0,21:01:05,0,20211221
1640091665446861123,20211222,sc2202,INE,455.59999999999997,1492,680148300.0,482.6,411.1,21:01:05,0,20211221
1640091665446962130,20211222,sc2203,INE,453.6,137,62199200.0,482.0,410.5,21:01:05,0,20211221
1640091665447084722,20211222,sc2204,INE,451.8,20,9042900.0,479.5,408.4,21:01:05,0,20211221
1640091665447127785,20211222,sc2205,INE,451.3,2,902600.0,481.4,410.1,21:01:05,0,20211221
1640091665447234408,20211222,sc2206,INE,451.7,1,451700.0,479.8,408.7,21:01:05,0,20211221
1640091665447327015,20211222,sc2209,INE,448.2,0,0.0,483.5,411.8,21:01:05,0,20211221
1640091665447465252,20211222,sc2210,INE,450.1,0,0.0,481.3,410.0,21:01:05,0,20211221
1640091665447543111,20211222,sc2212,INE,436.7,0,0.0,474.2,403.9,21:01:05,0,20211221
1640091665447582262,20211222,ag2201,SHFE,4797.0,266,19136040.0,5185.0,4242.0,21:01:05,0,20211221
1640091665447719152,20211222,ag2202,SHFE,4807.0,815,58763925.0,5192.0,4248.0,21:01:05,0,20211221
1640091665447864716,20211222,ag2203,SHFE,4819.0,622,44960565.0,5205.0,4258.0,21:01:05,0,20211221
1640091665448020242,20211222,ag2204,SHFE,4834.0,179,12975615.0,5222.0,4273.0,21:01:05,0,20211221
1640091665448138872,20211222,ag2205,SHFE,4846.0,739,53705205.0,5234.0,4283.0,21:01:05,0,20211221
1640091665448322444,20211222,ag2206,SHFE,4861.0,23055,1680962460.0,5250.0,4295.0,21:01:05,0,20211221
1640091665448871589,20211222,ag2207,SHFE,4873.0,2,145980.0,5269.0,4311.0,21:01:05,0,20211221
